committee_id,state,zipcode,transaction_date,transaction_amount
C00458000,FL,33483,12182016,50
C00217877,WA,99203,12302016,20
C00010603,CA,902123200,11302016,100
C00001305,VA,232352978,12122016,50
C00010603,PA,189251347,12202016,25
C00002972,FL,338731310,11302016,10
C00010603,NC,276094318,12292016,10
C00608000,VA,222074858,12032016,100
C00580100,CA,90266,12102016,250
C00002972,TX,762101812,12052016,20
C00580100,TX,78231,12092016,74
C00458000,WA,98110,12112016,6
C00010603,FL,322167115,12062016,50
C00458000,IN,46601,12252016,5
C00010603,IL,600267819,12282016,250
C00505776,NV,89109,12292016,2700
C00410324,TX,750346615,12312016,250
C00002972,OH,433249741,12152016,41
C00010603,AZ,852342674,12012016,50
C00010603,TX,765594646,12142016,10
C00575795,TX,79912,11302016,100
C00002972,TX,791055898,12202016,255
C00010603,FL,341132666,12232016,10
C00458000,MA,,12042016,10
C00002972,MO,63834,12122016,500
C00010603,CA,957468625,12262016,50
C00002972,MN,560789710,12012016,525
C00019331,WI,535159586,12232016,20
C00010603,AZ,852551733,12062016,50
C00458000,CA,95318,11302016,5
C00010603,OR,974041660,12162016,100
C00010603,FL,330405102,12062016,25
C00216184,CA,92122,12312016,50
C00580100,LA,70003,12132016,74
C00575449,NV,895198033,12162016,1100
C00010603,FL,331497046,12192016,50
C00033555,GA,31626,12152016,5
C00431429,NY,14618,12232016,30
C00010603,WA,982579351,12072016,25
C00580100,NE,68814,12022016,-100
C00010603,MA,010530104,12012016,10
C00425975,AR,722120000,12162016,30
C00010603,MA,024783708,12282016,50
C00010603,CA,902322406,12282016,25
C00002972,TX,778715189,12202016,255
C00425975,AR,722120000,12022016,100
C00010603,NJ,079322714,12082016,18
C00160937,SD,570322410,12062016,50
C00544957,PA,15206,12312016,33
C00544957,CT,06355,12312016,100
C00459255,IN,46411,12202016,300
C00010603,CA,945302733,12092016,25
C00010603,OR,972181740,12112016,25
C00010603,WI,546699121,12282016,25
C00237198,FL,33616,12312016,-900
C00575795,MO,631053511,12142016,19
C00580100,WA,98053,12212016,-74
C00458000,WI,53715,12252016,25
C00010603,PA,173258920,12132016,25
C00010603,CA,945983374,12282016,25
C00010603,CA,940253068,12162016,25
C00010603,MA,019453256,12172016,10
C00597013,FL,334317453,12212016,2300
C00580100,IA,50511,12092016,215
C00010603,AZ,900255925,12282016,100
C00010603,KY,403249583,12092016,10
C00575795,MD,211081420,12092016,50
C00580100,IN,46953,12202016,500
C00010603,PA,173251907,12132016,25
C00010603,CA,949411001,11302016,250
C00010603,IL,606145008,12122016,50
C00588772,AL,36088,12012016,250
C00010603,CA,910112206,12132016,100
C00550491,MO,63101,12062016,50
C00010603,MD,208174770,12132016,25
C00575795,RI,029174007,12022016,1
C00010603,IL,606152014,12292016,5
C00010603,MD,211131905,12062016,25
C00575795,CA,902654228,12032016,125
C00575795,GA,300021441,12162016,200
C00458000,SC,292052858,11302016,50
C00010603,NM,871204545,12092016,25
C00216184,CA,92067,12312016,50
C00550491,MO,63101,12062016,25
C00010603,GA,301342231,12012016,100
C00575795,GA,307423417,12092016,25
C00010603,MA,025712109,12202016,50
C00010603,OH,430151128,12122016,25
C00010603,MN,554043132,12272016,10
C00010603,NM,871115812,12232016,10
C00424713,NY,104631000,12122016,2700
C00267849,CA,90066,12312016,35
C00230789,NC,28533,12162016,10
C00010603,CO,803027416,12062016,250
C00362707,CA,95134,12312016,288
C00425975,NC,287820000,12162016,30
C00010603,CT,067521512,12172016,50
C00580100,WA,98102,12222016,250
C00033555,NC,27282,12012016,5
C00458000,NH,,11302016,3
C00010603,VA,228469634,12102016,10
C00010603,TX,774332589,12072016,10
C00267849,MI,481788716,12312016,25
C00002972,DE,199533316,12222016,500
C00580100,TX,76092,12062016,-250
C00033555,GA,31757,12292016,5
C00010603,NY,115981830,12022016,250
C00010603,FL,321622243,12272016,25
C00010603,CA,946114820,12162016,10
C00580100,FL,33178,12012016,2700
C00010603,CA,950338934,12072016,10
C00002972,VA,222023734,12122016,250
C00445080,NJ,07936,12242016,125
C00010603,MD,209055980,12082016,50
C00010603,NJ,085502955,12222016,10
C00575795,IL,600071729,12142016,15
C00010603,WA,982294532,12072016,25
C00002972,WI,546669550,12122016,20
C00002972,VA,222012225,12082016,166
C00010603,FL,335562315,12072016,50
C00010603,IL,617044629,12022016,20
C00581199,NY,13850,12062016,500
C00010603,SD,570785100,12282016,10
C00010603,IL,606403113,12022016,10
C00002972,OH,432291101,12122016,40
C00010603,CA,950709726,12282016,10
C00010603,CA,943042002,12102016,100
C00010603,CT,061055201,12102016,50
C00523225,RI,02886,12232016,20
C00458000,AK,99501,12112016,6
C00010603,CA,951205900,12122016,25
C00010603,NY,112102331,12282016,25
C00575795,IN,460378978,12212016,75
C00010603,CA,946114820,12252016,25
C00581199,CA,90405,11302016,500
C00019331,WI,531882666,12192016,15
C00010603,WA,981081672,12132016,25
C00010603,MI,481272757,12152016,10
C00580100,PA,19422,12252016,500
C00581058,CA,90034,12182016,1500
C00033555,AL,36804,12082016,5
C00267849,FL,34119,12312016,100
C00560599,NJ,08551,12232016,50
C00216184,CA,92103,12312016,50
C00608398,DC,20037,12012016,1000
C00010603,CA,959261701,12282016,25
C00425975,OH,440870000,12302016,30
C00581199,CO,80303,12032016,2700
C00010603,FL,325263727,12282016,25
C00010603,CA,950652015,12162016,250
C00010603,MA,021291849,12062016,25
C00010603,CA,947051639,12162016,100
C00010603,IL,600912080,12082016,50
C00333666,CO,802065650,12062016,1500
C00425975,NE,685080000,12022016,30
C00010603,CO,802113427,11302016,200
C00458000,MI,48602,12182016,10
C00002972,VA,201152420,12082016,41
C00458000,WV,24941,11302016,60
C00495358,VA,221013200,12012016,100
C00410324,AZ,85297,12312016,50
C00237198,CA,90067,12312016,-400
C00153031,OR,974011447,11302016,10
C00458000,WA,98503,11302016,12
C00580100,NC,28307,12062016,395
C00458000,CA,945302709,12182016,2
C00428581,IL,62360,12312016,20
C00575795,NY,100131739,12012016,25
C00010603,WA,981783563,12052016,25
C00010603,NY,122034606,12012016,25
C00010603,PA,152091602,12072016,10
C00458000,PA,19106,12312016,25
C00019331,WI,53183,12202016,25
C00010603,MN,550572474,12162016,50
C00573519,NV,89451,12212016,-500
C00010603,PA,152376225,12082016,25
C00230789,AZ,85710,12022016,15
C00617662,LA,705176629,12052016,200
C00010603,IL,604402850,12042016,10
C00010603,MA,021384825,12062016,50
C00425975,AR,722120000,12302016,9
C00010603,CO,805213227,12192016,25
C00021121,NY,11782,12312016,5
C00425975,NE,685080000,12022016,40
C00458000,MA,,12042016,10
C00580100,TX,76182,12092016,-250
C00033555,TX,75503,12222016,5
C00010603,NY,127660105,12282016,50
C00010603,NY,105791307,12282016,25
C00580100,FL,33480,12012016,5600
C00010603,CA,920102117,12112016,20
C00010603,OH,434021609,12232016,250
C00010603,FL,335560908,12272016,250
C00010603,NC,275178903,12032016,50
C00614826,TN,381173019,12282016,500
C00010603,NY,100242903,12292016,25
C00010603,TX,761091131,12032016,100
C00019331,WI,532071604,12142016,75
C00010603,MA,026710326,12152016,25
C00580100,NY,11731,12222016,90
C00010603,OR,974031945,12302016,10
C00010603,GA,303093384,12192016,10
C00010603,OR,972028226,12312016,10
C00002972,FL,344842607,12192016,10
C00197863,NY,10538,12012016,115
C00581199,CA,92840,12072016,100
C00021121,NY,11563,12162016,30
C00581199,CT,06371,12072016,100
C00010603,MI,481044420,12032016,10
C00580100,TN,37211,12012016,1800
C00458000,AR,725436232,12252016,25
C00002972,CO,802330695,12122016,20
C00010603,TX,750934533,12162016,10
C00010603,FL,338844137,12112016,10
C00580100,IN,46113,12092016,35
C00010603,NY,112153504,12242016,50
C00010603,CA,930657310,12102016,25
C00425975,OH,440870000,12302016,10
C00010603,OH,442361547,12272016,50
C00033555,TX,78209,12152016,7
C00033555,TX,78148,12152016,5
C00019331,MO,63105,12052016,25
C00006486,IN,46032,12152016,2000
C00010603,SC,292104263,12212016,25
C00010603,FL,33168,12262016,10
C00010603,CA,946114820,12252016,25
C00010603,NJ,070247050,12272016,25
C00423871,NC,28139,12012016,20
C00010603,IL,605613893,12122016,25
C00270934,,,12142016,600
C00021121,NY,12084,12022016,10
C00010603,GA,302527690,12132016,25
C00010603,CA,921105426,12302016,300
C00002972,NE,680610209,12072016,500
C00410324,MS,39350,12312016,25
C00286807,AZ,85295,12202016,50
C00010603,PA,196052119,12272016,25
C00010603,NY,100236555,12282016,50
C00010603,TX,750357962,12062016,3
C00599464,PA,17543,12142016,2700
C00580100,VA,22124,12082016,1000
C00010603,PA,180426991,12262016,50
C00580100,MA,01835,12092016,35
C00002972,UT,84095,12072016,76
C00010603,TX,751047204,12282016,10
C00425975,OH,440870000,12022016,30
C00010603,MA,024765728,12172016,50
C00010603,NY,112012710,12272016,25
C00002972,CO,802063446,12122016,20
C00581199,AL,35226,12072016,100
C00580100,CA,94599,12202016,100
C00010603,MN,563772360,12192016,25
C00267849,TX,76108,12312016,25
C00010603,FL,331404228,12122016,210
C00010603,MD,208861134,12082016,10
C00033555,GA,30621,12012016,5
C00010603,AZ,857487427,12242016,10
C00458000,MI,48307,12182016,3
C00575795,NV,891214457,12072016,-100
C00580100,TX,77057,12272016,1000
C00010603,NJ,088315521,12182016,10
C00002972,IL,628640309,12192016,40
C00458000,AZ,86004,12252016,25
C00010603,MD,209124225,12042016,100
C00548131,HI,968100210,12162016,-2000
C00286807,AK,99687,12202016,20
C00010603,NY,100280836,12132016,50
C00010603,WA,986825011,12132016,10
C00010603,IL,602014592,12212016,25
C00010603,CA,907455217,12092016,25
C00458000,NC,279328901,12112016,6
C00425975,AR,722120000,12022016,100
C00580100,TX,76048,11302016,250
C00580100,AZ,85011,12012016,2050
C00230789,CA,91367,12162016,35
C00578013,WI,532112015,12132016,200
C00010603,SC,296893655,12062016,10
C00423871,NC,28277,12012016,166
C00574889,GA,308094445,12282016,-112
C00580100,IL,60131,12092016,-2700
C00010603,NY,112096049,12262016,25
C00458000,IL,618229304,12252016,3
C00580100,TN,37705,11302016,250
C00458000,CA,92545,12182016,50
C00581199,CA,92545,12072016,29
C00010603,FL,337712163,12122016,25
C00580100,TX,76048,12302016,250
C00010603,WA,981182045,12252016,10
C00006486,IN,46032,12062016,4000
C00010603,VA,201475508,12282016,50
C00002972,FL,347888324,12052016,10
C00010603,AZ,852545112,12232016,25
C00010603,NM,871441543,12232016,50
C00002972,FL,34688,12152016,40
C00033555,FL,33809,12152016,5
C00010603,MI,495033946,12282016,10
C00010603,CO,802063720,12082016,100
C00575795,NJ,073027005,11302016,50
C00217877,CA,92808,12302016,20
C00010603,CA,900354328,12282016,25
C00580100,TN,37763,12232016,2700
C00425975,NE,685080000,12302016,9
C00286807,PA,17339,12202016,20
C00033555,KY,40729,12152016,5
C00540112,WA,98020,12232016,25
C00002972,WI,539499005,12142016,500
C00575449,LA,706052606,12162016,1000
C00458000,MN,551264132,12312016,3
C00010603,OR,974029268,12052016,10
C00608398,MD,20759,12062016,2000
C00010603,MI,483313208,12282016,10
C00575795,MD,208163146,12162016,-100
C00325076,NJ,07878,12142016,200
C00540112,WA,98040,12232016,25
C00580100,MI,49464,12012016,200
C00580100,WA,98053,12122016,74
C00431429,NY,12019,12092016,10
C00575795,,,12062016,7
C00010603,CA,951351407,12062016,50
C00237198,CA,94118,12312016,-2600
C00010603,NY,107084202,12272016,100
C00575795,NY,109404611,12142016,25
C00010603,MA,024783708,12122016,10
C00174227,DC,20011,12302016,1500
C00608398,LA,70506,12052016,2700
C00010603,CA,902124562,11302016,50
C00010603,TX,770076284,12272016,10
C00010603,WI,548011473,12182016,50
C00001305,VA,22033,12062016,250
C00010603,CA,921016753,12282016,10
C00237495,CA,91001,12222016,94
C00581199,NY,11361,12052016,500
C00423871,NC,28906,12012016,20
C00458000,MI,49829,12252016,3
C00286807,KY,41015,12202016,20
C00033555,MS,38632,12082016,5
C00010603,HI,967439710,12172016,25
C00575795,CO,801089014,12012016,100
C00010603,CA,949525273,12052016,50
C00010603,VA,221531250,12232016,25
C00010603,FL,331313251,12282016,10
C00608398,FL,33455,12062016,1000
C00010603,DC,200027355,12252016,100
C00010603,MI,490095984,12282016,10
C00608398,LA,70124,12012016,1000
C00002972,AZ,856026662,12152016,38
C00580100,FL,34787,11302016,250
C00575795,WA,981991538,12242016,100
C00213512,SC,292235167,12072016,15
C00580100,NC,28334,12072016,235
C00010603,CA,945011427,12162016,100
C00458000,DC,200073343,12182016,2
C00010603,SC,295772335,12042016,10
C00575795,NY,104554717,12142016,25
C00573519,FL,34481,12212016,-300
C00575795,CA,956913647,12142016,10
C00010603,FL,330662119,12282016,10
C00010603,IL,622942843,12282016,10
C00608398,LA,71485,12062016,2500
C00010603,LA,708154879,12282016,10
C00575795,AK,99501,12192016,-4
C00002972,CO,804241382,12162016,20
C00019331,WI,530812621,12182016,8
C00575795,,,11302016,15
C00010603,TN,378852068,12032016,25
C00002972,FL,335850505,12192016,10
C00010603,CT,069032708,12232016,10
C00010603,IL,606142320,12282016,10
C00617662,LA,705033113,12052016,500
C00010603,CA,905055945,12062016,25
C00021121,NY,12084,12302016,10
C00010603,MD,219212701,12082016,25
C00237198,FL,33418,12312016,-2400
C00458000,WA,98047,12182016,100
C00010603,MD,209061590,12282016,10
C00573519,WA,98382,12212016,-3609
C00458000,DE,19707,12042016,10
C00580100,IN,46903,12082016,-500
C00002972,TX,785520000,12202016,127
C00608398,LA,70123,12082016,1000
C00033555,GA,30620,12012016,5
C00010603,OH,440234967,12012016,25
C00010603,UT,841162278,12062016,25
C00010603,LA,708163008,12092016,10
C00010603,WV,261871306,12092016,250
C00580100,HI,96814,12292016,1000
C00010603,CA,931031618,12122016,25
C00010603,AZ,853731638,12042016,3
C00010603,NC,287399378,12262016,50
C00010603,VA,243019584,12262016,50
C00108613,IN,47901,12252016,500
C00458000,OR,97437,12112016,25
C00580100,MT,59106,12092016,-250
C00021121,NY,12206,12022016,25
C00010603,CA,947071741,12162016,200
C00575795,TX,752294326,12102016,300
C00010603,VA,220464125,12162016,25
C00410324,PR,00725,12312016,50
C00458000,CA,93108,12182016,3
C00580100,CO,80526,12012016,100
C00010603,MD,208661737,11302016,25
C00021121,NY,12054,12162016,10
C00010603,CO,813014770,12092016,10
C00010603,NC,276094318,12312016,10
C00550491,MO,63101,12062016,100
C00580100,WA,98053,12212016,-74
C00608398,LA,70003,12072016,2700
C00010603,FL,330152164,12212016,25
C00458000,CA,90025,12182016,25
C00021121,NY,11243,12022016,20
C00010603,CA,947062219,12112016,350
C00458000,WI,54022,12312016,250
C00286807,OK,73170,12202016,50
C00010603,MA,017204778,12142016,10
C00580480,NY,10017,12052016,2700
C00325076,TX,76643,12072016,25
C00010603,NY,132242251,12242016,10
C00544957,OH,44286,12312016,125
C00010603,KY,405081246,12242016,10
C00010603,CA,917453214,12312016,200
C00580100,GA,30342,12022016,250
C00010603,NJ,088226945,12072016,25
C00010603,MA,017784818,12282016,25
C00550491,IL,60603,12062016,80
C00010603,VA,230632521,12122016,10
C00575795,CA,926772142,12272016,-25
C00021121,NY,12065,12162016,20
C00010603,PA,191502309,12282016,10
C00033555,TX,78148,12082016,5
C00458000,OK,74076,12252016,5
C00286807,RI,02827,12202016,20
C00033555,KY,40741,12082016,5
C00010603,GA,300333413,12272016,10
C00010603,NM,870439003,12202016,50
C00608398,LA,70009,12102016,2700
C00010603,FL,333241359,12012016,50
C00581199,AZ,86336,12032016,50
C00575795,TX,770724925,12162016,10
C00468579,IN,465165220,12142016,2700
C00010603,CO,802606893,12282016,10
C00010603,CA,941181985,12032016,100
C00010603,CA,959451805,12022016,25
C00010603,MD,209055908,12282016,10
C00010603,MD,209058020,12092016,50
C00010603,KS,660444064,12282016,10
C00010603,CA,943063143,12112016,50
C00010603,OK,741057020,12072016,100
C00550491,MO,63101,12062016,75
C00010603,NY,117631002,12212016,10
C00010603,NJ,070021290,12282016,50
C00010603,NY,100255454,12152016,50
C00575795,TX,770724925,12162016,25
C00425975,GA,317680000,12162016,10
C00495358,NY,100042400,12042016,250
C00010603,TX,791014203,12272016,25
C00581199,CA,91320,12032016,500
C00010603,NY,128012253,12052016,25
C00010603,AZ,857184506,12232016,25
C00010603,CA,945393054,12242016,25
C00097865,TN,37221,12072016,95
C00010603,WA,982618164,12142016,10
C00010603,HI,968224805,12242016,10
C00010603,IN,469620501,12282016,10
C00010603,CA,940245918,12272016,10
C00010603,AZ,853677306,12282016,10
C00010603,CO,806349323,11302016,10
C00580100,CA,95476,12102016,250
C00033555,GA,30017,12012016,5
C00575795,PA,175541864,12142016,5
C00458000,DE,19810,12112016,1
C00431429,NY,12302,12232016,10
C00010603,MA,021161632,12142016,25
C00580100,NY,11731,12212016,90
C00580100,NC,28145,11302016,250
C00010603,CA,941111953,12272016,25
C00010603,NY,101281500,12222016,10
C00010603,MA,021152801,12132016,25
C00580100,GA,30004,11302016,225
C00575795,FL,341355887,12142016,15
C00425975,AR,722120000,12302016,75
C00575795,AR,722235532,12072016,2700
C00010603,FL,333052908,12192016,100
C00010603,NC,275164434,12282016,50
C00010603,LA,711069385,12282016,100
C00286807,FL,32210,12202016,20
C00010603,NJ,078342926,12062016,10
C00010603,NY,112332344,12052016,10
C00580100,CA,93637,12292016,250
C00575795,NY,104554717,12232016,25
C00010603,TX,760227413,11302016,25
C00581199,IL,60622,11302016,2700
C00575795,CA,917243813,12242016,25
C00458000,CA,91750,12112016,1
C00458000,CO,81003,12042016,10
C00033555,GA,30068,12292016,5
C00580100,IN,46307,12012016,1100
C00573758,VA,201911342,12182016,50
C00033555,NC,28655,12292016,5
C00580100,CT,06450,12152016,35
C00010603,CA,900633431,12052016,25
C00237495,CA,93636,12122016,218
C00010603,FL,339805556,12282016,10
C00010603,CO,809077824,12042016,10
C00010603,FL,337312100,12062016,10
C00286807,NH,03047,12202016,40
C00286807,CA,92126,12202016,40
C00575795,OR,977542554,12022016,200
C00575795,CA,945071417,12082016,-50
C00010603,NC,276095611,12282016,150
C00458000,DC,20003,12182016,12
C00230789,AZ,85710,12022016,19
C00010603,CT,064842197,12062016,10
C00608398,LA,70124,12032016,2700
C00010603,CA,946114404,12272016,7
C00010603,AK,35006,12072016,25
C00010603,PA,196101038,12272016,25
C00580100,MN,55372,12082016,168
C00010603,TX,794164817,12202016,100
C00581199,CA,91355,12052016,900
C00575795,CO,802373137,12132016,-8
C00431429,NY,12306,12232016,30
C00010603,NH,037552155,12192016,25
C00010603,AZ,857196125,12302016,25
C00580100,CA,92131,12012016,1500
C00010603,NY,100236297,12192016,10
C00010603,MD,206079645,12142016,25
C00010603,NY,115202823,12112016,25
C00010603,FL,32513,12272016,10
C00580100,WA,98053,12212016,-99
C00010603,AZ,852091197,12182016,10
C00010603,VA,221027602,12292016,100
C00575795,FL,321624070,12012016,50
C00010603,OR,972183620,12162016,10
C00010603,HI,968224805,12062016,10
C00458000,WI,54665,12042016,25
C00580100,TX,75248,12012016,300
C00010603,WA,981124010,12072016,25
C00546846,DC,200031641,11302016,500
C00010603,MA,024582601,12152016,100
C00010603,CA,956160846,12232016,10
C00010603,TX,787467277,12052016,25
C00033555,GA,31757,12222016,5
C00458000,NY,112013339,11302016,5
C00010603,CA,954823728,12062016,25
C00580100,MA,02038,11302016,99
C00010603,CA,925011202,12262016,10
C00458000,VA,22201,12042016,50
C00010603,NM,874135039,12132016,10
C00575795,TX,770724925,12162016,25
C00425975,NC,281150000,12022016,9
C00010603,NY,100287533,12302016,50
C00010603,CA,911051027,12282016,8
C00010603,MA,021403638,12202016,100
C00010603,MD,208173422,12072016,10
C00010603,VA,234523359,12102016,25
C00010603,MD,210433595,12182016,25
C00608398,VA,22043,12052016,1000
C00010603,HI,968252890,11302016,250
C00362707,CA,95134,12312016,300
C00575795,NY,30022,11302016,100
C00002972,MD,209041843,12082016,41
C00286807,MN,55108,12202016,22
C00581199,CA,91355,12052016,900
C00458000,WA,98155,12312016,10
C00362707,CA,95134,12312016,57
C00458000,AR,72616,11302016,25
C00010603,WA,983650084,12142016,10
C00010603,IL,605407835,12282016,10
C00620518,IN,46032,12302016,1700
C00010603,MI,483041856,12092016,10
C00006486,IN,46901,12062016,4000
C00617662,LA,705065913,12072016,500
C00423871,NC,28273,12012016,41
C00033555,GA,30520,12012016,5
C00431429,NY,12866,12232016,30
C00010603,DC,200163130,12282016,50
C00010603,VA,201556608,12102016,10
C00010603,CA,959599514,12282016,50
C00580100,TX,77098,12012016,1000
C00010603,CA,902927710,12282016,25
C00033555,WA,98607,12292016,5
C00073056,FL,34769,12312016,15
C00580100,NJ,07074,12032016,-2000
C00010603,CA,920692002,12262016,10
C00575795,OR,974043146,12192016,-1
C00010603,ID,833345002,12242016,25
C00010603,FL,321185445,12252016,10
C00010603,CA,914233801,12162016,10
C00010603,CO,813016030,12022016,25
C00458000,AZ,85716,12182016,100
C00580100,IL,61775,12282016,225
C00002972,OK,749540815,12052016,41
C00010603,MD,208144611,12172016,50
C00010603,DC,200031378,12152016,25
C00010603,FL,328289308,12142016,50
C00010603,MO,631241109,12052016,100
C00550491,MO,63101,12062016,25
C00575795,FL,333098223,12092016,100
C00010603,OH,443212780,12282016,25
C00608398,LA,70546,12052016,250
C00325076,CA,92653,12072016,100
C00010603,NY,100021647,12282016,50
C00010603,CA,917412667,12282016,10
C00035600,IA,503124379,12062016,100
C00580100,IN,47546,12012016,50
C00362707,CA,95134,12312016,195
C00580100,NC,28374,12072016,236
C00010603,NY,100225123,12062016,100
C00010603,LA,712032714,12282016,10
C00010603,PA,151061007,12062016,10
C00458000,CA,90046,12312016,10
C00458000,CA,92203,12182016,6
C00580100,MI,48182,12162016,35
C00545285,TX,78606,12062016,2700
C00580100,WA,98053,12212016,-99
C00286807,HI,96734,12202016,40
C00010603,MN,562080144,12192016,10
C00580100,OH,44906,12262016,35
C00458000,CA,94131,12312016,25
C00010603,NY,117860516,12132016,25
C00010603,AZ,857164942,12012016,50
C00580100,NY,11731,12282016,50
C00325076,CA,95494,12312016,500
C00459255,DC,200079653,12062016,700
C00459255,NY,10017,12212016,2300
C00496075,CT,06450,12072016,450
C00581199,CA,94703,12032016,250
C00002972,FL,336472560,12152016,20
C00574889,CA,943058476,12282016,-355
C00033555,GA,30068,12012016,5
C00010603,NY,11432,12162016,100
C00010603,WA,985077327,12282016,30
C00580100,IN,46903,12082016,-500
C00010603,VA,220306652,12202016,100
C00010603,TX,786543682,12272016,10
C00010603,MD,208173422,12222016,10
C00010603,CA,945014651,12202016,10
C00550491,MO,63101,12062016,50
C00010603,VA,229118686,12012016,250
C00010603,IL,605549260,12232016,10
C00575795,CA,908153913,12022016,-100
C00425975,NC,282110000,12162016,25
C00580100,CO,80521,12272016,250
C00010603,GA,300382287,12122016,10
C00580100,NY,12550,12152016,35
C00580100,CO,80126,12232016,1000
C00010603,NJ,074813344,12282016,100
C00010603,NY,112152149,12282016,10
C00174227,VA,22314,12152016,400
C00010603,IL,606603203,12012016,25
C00458000,WA,98368,12042016,3
C00575795,NY,100104038,12162016,-40
C00010603,CO,802113427,12022016,10
C00010603,MA,018543945,12172016,10
C00540112,WA,98335,12232016,25
C00010603,NJ,077462035,12312016,10
C00581199,CA,94306,12072016,100
C00425975,AR,722120000,12162016,75
C00512236,CO,802362337,12282016,110
C00021121,NY,12025,12312016,23
C00458000,NC,28677,12182016,25
C00160937,SD,571082315,12032016,25
C00002972,SC,291800150,12212016,500
C00010603,CA,939239464,12012016,25
C00580100,VA,22030,12092016,-250
C00575795,NY,100361925,12142016,10
C00010603,CA,940247055,12162016,2000
C00010603,MA,021152801,12162016,10
C00553859,TX,77380,12222016,1300
C00580100,WA,98053,12122016,74
C00010603,UT,841213241,12112016,25
C00425975,MN,553090000,12022016,10
C00010603,FL,331616703,12012016,100
C00010603,NY,117333005,12272016,50
C00458000,CA,92014,12042016,100
C00010603,PA,191303217,12182016,25
C00010603,WA,980659594,12282016,50
C00580100,WA,98053,12212016,-74
C00010603,TX,787467278,12252016,10
C00019331,MA,02140,12292016,50
C00010603,SC,295758896,12052016,25
C00010603,WA,992025373,12092016,5
C00010603,MN,554043132,12282016,10
C00010603,MN,550774517,12282016,50
C00010603,KY,410173423,12122016,100
C00040725,GA,302419071,12302016,250
C00010603,CA,926516730,12282016,25
C00230789,AZ,85710,12302016,8
C00010603,CO,805385576,12282016,25
C00167320,CT,068310409,12312016,1500
C00013342,PA,15701,12222016,30
C00010603,NH,038571406,12022016,20
C00540112,WA,98177,12232016,20
C00458000,NY,104621810,12252016,3
C00580100,MO,63131,12302016,250
C00237198,TX,75219,12312016,-2700
C00010603,IL,604221728,12092016,10
C00010603,CA,951121922,12212016,50
C00010603,CT,068303510,12062016,50
C00010603,IA,523492466,12162016,10
C00010603,VA,230723863,12282016,25
C00458000,WA,98513,12252016,50
C00580100,CA,91775,12012016,2000
C00458000,IL,618229304,12042016,10
C00010603,UT,841075209,12072016,10
C00286807,AR,72022,12202016,40
C00010603,CA,943042002,12142016,25
C00010603,CT,060321628,12272016,25
C00001305,VA,23901,12062016,250
C00010603,TX,770072635,12232016,50
C00010603,FL,328111901,12152016,25
C00010603,AZ,857164942,12172016,50
C00010603,IA,503103401,12052016,10
C00575795,OH,432092246,12082016,125
C00428581,IL,62681,12312016,75
C00608398,LA,70471,12102016,1500
C00362707,CA,95134,12312016,57
C00010603,CA,934632684,12032016,50
C00010603,CA,945983416,12282016,50
C00010603,MA,021384874,12262016,25
C00010603,MA,024601823,12192016,50
C00010603,FL,334833414,12232016,25
C00581199,AK,99572,12032016,100
C00010603,AL,361172732,12272016,250
C00010603,WA,981662043,12282016,10
C00580100,WA,98053,12212016,-99
C00425975,OH,440870000,12302016,20
C00580100,OR,97007,12032016,250
C00608398,CA,90274,12062016,250
C00010603,PA,180699400,12152016,250
C00575795,AZ,857412977,12282016,-200
C00458000,CA,947071826,12312016,33
C00362707,CA,95134,12312016,150
C00010603,NJ,070203178,12272016,10
C00458000,IA,52241,12182016,25
C00010603,NJ,077462035,12202016,25
C00458000,NV,89450,12312016,25
C00033555,TN,37877,12222016,5
C00580100,GA,30534,12082016,310
C00575795,AZ,857042890,12032016,100
C00010603,CO,802073109,12122016,25
C00608398,LA,71301,12052016,500
C00458000,NY,112152645,12132016,300
C00010603,NC,277043811,12292016,25
C00010603,DC,200194906,12172016,50
C00286807,NM,87114,12202016,30
C00504795,TX,78768,12082016,341
C00581199,NJ,07648,12032016,250
C00458000,NY,10024,12312016,10
C00010603,CA,910078203,12072016,10
C00010603,TN,379197773,12162016,100
C00010603,OR,972023152,12232016,10
C00002972,NE,685221619,12082016,41
C00286807,MS,38651,12202016,20
C00010603,SC,299094415,12282016,25
C00230789,CA,95670,12022016,40
C00010603,NY,100242900,11302016,1000
C00010603,MI,493019303,12032016,200
C00425975,OK,740120000,12022016,30
C00010603,MN,554333854,12172016,10
C00580100,KS,67152,12282016,250
C00010603,FL,33139,12202016,50
C00010603,FL,325263727,12162016,25
C00010603,CA,943064601,12152016,10
C00580100,WA,98445,12012016,1160
C00580100,TX,78746,12012016,3000
C00010603,CA,900683003,12162016,25
C00010603,NC,275168732,12282016,25
C00010603,IL,606115594,12162016,10
C00010603,NV,891216230,12012016,10
C00230789,CA,95742,12022016,20
C00010603,IL,620560159,12282016,10
C00423871,NC,28078,12012016,20
C00458000,WV,24941,12112016,25
C00580100,NJ,07932,12172016,-250
C00010603,CA,900695929,12192016,25
C00607416,PA,18940,12292016,700
C00286807,NY,13036,12202016,40
C00010603,IL,606382030,12282016,25
C00013342,NY,13357,12022016,24
C00010603,CT,060321907,12062016,250
C00010603,CO,801264247,12262016,25
C00458000,IL,60201,12312016,50
C00610212,CT,068405807,12122016,2700
C00010603,CA,940287334,12062016,50
C00572057,AZ,85925,12212016,43
